dataset,image_id,predicted_score
coco-rem,000000542472,0.40411287546157837
coco-rem,000000543166,0.6001924276351929
coco-rem,000000543836,0.6352785229682922
coco-rem,000000544329,0.6203907132148743
coco-rem,000000544615,0.5735011100769043
coco-rem,000000545022,0.6018974781036377
coco-rem,000000545181,0.6884152889251709
coco-rem,000000545293,0.5784221887588501
coco-rem,000000546147,0.6356453895568848
coco-rem,000000546159,0.5372077822685242
coco-rem,000000546352,0.5986416339874268
coco-rem,000000546480,0.6764187812805176
coco-rem,000000546952,0.42179012298583984
coco-rem,000000547644,0.5402722358703613
coco-rem,000000549224,0.4595058858394623
coco-rem,000000549410,0.6996687054634094
coco-rem,000000549797,0.610731303691864
coco-rem,000000550056,0.5971725583076477
coco-rem,000000550392,0.5759382247924805
coco-rem,000000550477,0.4499872326850891
coco-rem,000000550597,0.5935159921646118
coco-rem,000000550643,0.5174096822738647
coco-rem,000000550842,0.5707880854606628
coco-rem,000000551170,0.613266110420227
coco-rem,000000551515,0.57806396484375
coco-rem,000000552159,0.5591633319854736
coco-rem,000000552222,0.6433171629905701
coco-rem,000000552336,0.4662296772003174
coco-rem,000000554106,0.49545979499816895
coco-rem,000000554587,0.6273401379585266
coco-rem,000000554643,0.7238972187042236
coco-rem,000000555101,0.5823320150375366
coco-rem,000000555847,0.6982570886611938
coco-rem,000000556360,0.5662294030189514
coco-rem,000000557065,0.6890743970870972
coco-rem,000000557811,0.691024899482727
coco-rem,000000557812,0.5384697914123535
coco-rem,000000557922,0.49626320600509644
coco-rem,000000557985,0.5151923894882202
coco-rem,000000559039,0.5020420551300049
coco-rem,000000559463,0.5487505793571472
coco-rem,000000560123,0.6455293297767639
coco-rem,000000560158,0.5186117887496948
coco-rem,000000560254,0.5563898682594299
coco-rem,000000560511,0.5230451226234436
coco-rem,000000560976,0.6870450973510742
coco-rem,000000561047,0.5912646651268005
coco-rem,000000561589,0.46248093247413635
coco-rem,000000562008,0.6208149194717407
coco-rem,000000563258,0.6055927872657776
coco-rem,000000563301,0.5809848308563232
coco-rem,000000563809,0.4893178939819336
coco-rem,000000564803,0.4965415596961975
coco-rem,000000564936,0.5334734916687012
coco-rem,000000565070,0.6030865907669067
coco-rem,000000565245,0.3823946416378021
coco-rem,000000565405,0.5494145154953003
coco-rem,000000565625,0.6789536476135254
coco-rem,000000566668,0.4561910331249237
coco-rem,000000566927,0.5878642797470093
coco-rem,000000567495,0.6936342716217041
coco-rem,000000567764,0.6713353991508484
coco-rem,000000568137,0.5162522792816162
coco-rem,000000568155,0.4681045711040497
coco-rem,000000568256,0.6375768184661865
coco-rem,000000568396,0.49745655059814453
coco-rem,000000568459,0.5713245868682861
coco-rem,000000569437,0.5654290914535522
coco-rem,000000569769,0.6247106790542603
coco-rem,000000570023,0.6187543869018555
coco-rem,000000570268,0.6185986995697021
coco-rem,000000570963,0.473477840423584
coco-rem,000000571185,0.6757206916809082
coco-rem,000000572016,0.550764262676239
coco-rem,000000572572,0.6594927906990051
coco-rem,000000572786,0.5834305882453918
coco-rem,000000573357,0.5718744397163391
coco-rem,000000573622,0.6207663416862488
coco-rem,000000574135,0.5799064636230469
coco-rem,000000574208,0.6852708458900452
coco-rem,000000574537,0.6202846765518188
coco-rem,000000574623,0.6352246999740601
coco-rem,000000575361,0.44418659806251526
coco-rem,000000575909,0.7182646989822388
coco-rem,000000576397,0.6309991478919983
coco-rem,000000576709,0.6620733737945557
coco-rem,000000576857,0.47133854031562805
coco-rem,000000577843,0.6178773045539856
coco-rem,000000578060,0.6535854935646057
coco-rem,000000579303,0.5896685719490051
coco-rem,000000579463,0.6644720435142517
coco-rem,000000579548,0.6012630462646484
coco-rem,000000579909,0.45968976616859436
coco-rem,000000580975,0.6791020631790161
coco-rem,000000581766,0.7030747532844543
