version,model,level,prediction,baseline,n_train,metric,prompt_strategy
18,yolov8l-coco-torch,2,0.7411574528905583,0.6529318209971942,310,detection_quality,zeroshot
18,yolov8l-coco-torch,3,0.6184296072776596,0.6529318209971942,597,detection_quality,zeroshot
18,yolov8l-coco-torch,4,0.47731121827529815,0.6529318209971942,71,detection_quality,zeroshot
18,yolov8l-coco-torch,5,0.47731121827529815,0.6529318209971942,0,detection_quality,zeroshot
18,yolov8m-coco-torch,1,0.9143001848439397,0.6191899998741878,22,detection_quality,zeroshot
18,yolov8m-coco-torch,2,0.7227751025459298,0.6191899998741878,310,detection_quality,zeroshot
18,yolov8m-coco-torch,3,0.5763543297592753,0.6191899998741878,597,detection_quality,zeroshot
18,yolov8m-coco-torch,4,0.4356560443957104,0.6191899998741878,71,detection_quality,zeroshot
18,yolov8m-coco-torch,5,0.4356560443957104,0.6191899998741878,0,detection_quality,zeroshot
18,yolov8n-coco-torch,1,0.8428871362973496,0.4908516990474192,22,detection_quality,zeroshot
18,yolov8n-coco-torch,2,0.59791685771002,0.4908516990474192,310,detection_quality,zeroshot
18,yolov8n-coco-torch,3,0.44447443014374355,0.4908516990474192,597,detection_quality,zeroshot
18,yolov8n-coco-torch,4,0.30426368116839064,0.4908516990474192,71,detection_quality,zeroshot
18,yolov8n-coco-torch,5,0.30426368116839064,0.4908516990474192,0,detection_quality,zeroshot
18,yolov8s-coco-torch,1,0.8667285641627931,0.5812603678534605,22,detection_quality,zeroshot
18,yolov8s-coco-torch,2,0.6734338939406825,0.5812603678534605,310,detection_quality,zeroshot
18,yolov8s-coco-torch,3,0.5451563225406126,0.5812603678534605,597,detection_quality,zeroshot
18,yolov8s-coco-torch,4,0.39393672906368804,0.5812603678534605,71,detection_quality,zeroshot
18,yolov8s-coco-torch,5,0.39393672906368804,0.5812603678534605,0,detection_quality,zeroshot
18,yolov8x-coco-torch,1,0.8993736203047934,0.656959509626136,22,detection_quality,zeroshot
18,yolov8x-coco-torch,2,0.7457801264276077,0.656959509626136,310,detection_quality,zeroshot
18,yolov8x-coco-torch,3,0.6236537867714179,0.656959509626136,597,detection_quality,zeroshot
18,yolov8x-coco-torch,4,0.47408648006106713,0.656959509626136,71,detection_quality,zeroshot
18,yolov8x-coco-torch,5,0.47408648006106713,0.656959509626136,0,detection_quality,zeroshot
18,yolov9c-coco-torch,1,0.8640208922515892,0.6320062026677671,22,detection_quality,zeroshot
18,yolov9c-coco-torch,2,0.7209561445861183,0.6320062026677671,310,detection_quality,zeroshot
18,yolov9c-coco-torch,3,0.5977068999240693,0.6320062026677671,597,detection_quality,zeroshot
18,yolov9c-coco-torch,4,0.46014533749107017,0.6320062026677671,71,detection_quality,zeroshot
18,yolov9c-coco-torch,5,0.46014533749107017,0.6320062026677671,0,detection_quality,zeroshot
18,yolov9e-coco-torch,1,0.9123140691145135,0.6669190177930158,22,detection_quality,zeroshot
18,yolov9e-coco-torch,2,0.7548399278888561,0.6669190177930158,310,detection_quality,zeroshot
18,yolov9e-coco-torch,3,0.6333397961280612,0.6669190177930158,597,detection_quality,zeroshot
18,yolov9e-coco-torch,4,0.4893503146267328,0.6669190177930158,71,detection_quality,zeroshot
18,yolov9e-coco-torch,5,0.4893503146267328,0.6669190177930158,0,detection_quality,zeroshot
