image_id,level,dataset,partition,prompt_strategy
000000514016,3,coco-rem,calibration,zeroshot
000000355425,3,coco-rem,calibration,zeroshot
000000258792,2,coco-rem,calibration,zeroshot
000000155861,3,coco-rem,calibration,zeroshot
000000100519,3,coco-rem,calibration,zeroshot
000000502712,4,coco-rem,calibration,zeroshot
000000526432,4,coco-rem,calibration,zeroshot
000000462565,4,coco-rem,calibration,zeroshot
000000298540,4,coco-rem,calibration,zeroshot
000000015586,2,coco-rem,calibration,zeroshot
000000104337,4,coco-rem,calibration,zeroshot
000000411343,3,coco-rem,calibration,zeroshot
000000094103,4,coco-rem,calibration,zeroshot
000000055873,3,coco-rem,calibration,zeroshot
000000198596,3,coco-rem,calibration,zeroshot
000000185041,4,coco-rem,calibration,zeroshot
000000037401,2,coco-rem,calibration,zeroshot
000000432796,4,coco-rem,calibration,zeroshot
000000144983,2,coco-rem,calibration,zeroshot
000000130538,3,coco-rem,calibration,zeroshot
000000362373,4,coco-rem,calibration,zeroshot
000000469300,4,coco-rem,calibration,zeroshot
000000002608,4,coco-rem,calibration,zeroshot
000000275631,3,coco-rem,calibration,zeroshot
000000557985,2,coco-rem,calibration,zeroshot
000000474031,4,coco-rem,calibration,zeroshot
000000537248,3,coco-rem,calibration,zeroshot
000000342639,3,coco-rem,calibration,zeroshot
000000343619,3,coco-rem,calibration,zeroshot
000000159582,2,coco-rem,calibration,zeroshot
000000484579,4,coco-rem,calibration,zeroshot
000000011320,4,coco-rem,calibration,zeroshot
000000210997,2,coco-rem,calibration,zeroshot
000000035696,4,coco-rem,calibration,zeroshot
000000111591,4,coco-rem,calibration,zeroshot
000000375321,4,coco-rem,calibration,zeroshot
000000058232,4,coco-rem,calibration,zeroshot
000000129334,4,coco-rem,calibration,zeroshot
000000105768,4,coco-rem,calibration,zeroshot
000000269033,3,coco-rem,calibration,zeroshot
000000246007,3,coco-rem,calibration,zeroshot
000000001756,4,coco-rem,calibration,zeroshot
000000428391,4,coco-rem,calibration,zeroshot
000000304789,3,coco-rem,calibration,zeroshot
000000126230,3,coco-rem,calibration,zeroshot
000000187822,4,coco-rem,calibration,zeroshot
000000456833,2,coco-rem,calibration,zeroshot
000000525615,3,coco-rem,calibration,zeroshot
000000050204,4,coco-rem,calibration,zeroshot
000000509811,3,coco-rem,calibration,zeroshot
000000108803,3,coco-rem,calibration,zeroshot
000000233994,4,coco-rem,calibration,zeroshot
000000250194,4,coco-rem,calibration,zeroshot
000000246815,4,coco-rem,calibration,zeroshot
000000271495,3,coco-rem,calibration,zeroshot
000000028698,3,coco-rem,calibration,zeroshot
000000271310,4,coco-rem,calibration,zeroshot
000000511929,2,coco-rem,calibration,zeroshot
000000549224,2,coco-rem,calibration,zeroshot
000000377910,3,coco-rem,calibration,zeroshot
000000310538,4,coco-rem,calibration,zeroshot
000000181084,4,coco-rem,calibration,zeroshot
000000564803,4,coco-rem,calibration,zeroshot
000000240952,4,coco-rem,calibration,zeroshot
000000154727,2,coco-rem,calibration,zeroshot
000000279373,4,coco-rem,calibration,zeroshot
000000550477,3,coco-rem,calibration,zeroshot
000000120285,4,coco-rem,calibration,zeroshot
000000184161,3,coco-rem,calibration,zeroshot
000000301110,4,coco-rem,calibration,zeroshot
000000326408,4,coco-rem,calibration,zeroshot
000000269843,3,coco-rem,calibration,zeroshot
000000154301,4,coco-rem,calibration,zeroshot
000000542472,3,coco-rem,calibration,zeroshot
000000116601,2,coco-rem,calibration,zeroshot
000000535151,3,coco-rem,calibration,zeroshot
000000082787,3,coco-rem,calibration,zeroshot
000000262359,4,coco-rem,calibration,zeroshot
000000511639,4,coco-rem,calibration,zeroshot
000000565405,4,coco-rem,calibration,zeroshot
000000127235,4,coco-rem,calibration,zeroshot
000000364079,3,coco-rem,calibration,zeroshot
000000191225,4,coco-rem,calibration,zeroshot
000000006753,4,coco-rem,calibration,zeroshot
000000012884,3,coco-rem,calibration,zeroshot
000000343349,4,coco-rem,calibration,zeroshot
000000354827,4,coco-rem,calibration,zeroshot
000000100959,3,coco-rem,calibration,zeroshot
000000577843,4,coco-rem,calibration,zeroshot
000000304530,4,coco-rem,calibration,zeroshot
000000515392,2,coco-rem,calibration,zeroshot
000000300501,4,coco-rem,calibration,zeroshot
000000158922,4,coco-rem,calibration,zeroshot
000000247945,4,coco-rem,calibration,zeroshot
000000274753,3,coco-rem,calibration,zeroshot
000000152633,3,coco-rem,calibration,zeroshot
000000202990,4,coco-rem,calibration,zeroshot
000000330140,4,coco-rem,calibration,zeroshot
000000062543,3,coco-rem,calibration,zeroshot
000000178566,4,coco-rem,calibration,zeroshot
000000501054,3,coco-rem,calibration,zeroshot
000000002764,3,coco-rem,calibration,zeroshot
000000097873,3,coco-rem,calibration,zeroshot
000000012497,4,coco-rem,calibration,zeroshot
000000209574,4,coco-rem,calibration,zeroshot
000000337146,4,coco-rem,calibration,zeroshot
000000354402,2,coco-rem,calibration,zeroshot
000000559463,4,coco-rem,calibration,zeroshot
000000382715,4,coco-rem,calibration,zeroshot
000000310390,4,coco-rem,calibration,zeroshot
000000256550,3,coco-rem,calibration,zeroshot
000000256101,3,coco-rem,calibration,zeroshot
000000113985,4,coco-rem,calibration,zeroshot
000000084840,3,coco-rem,calibration,zeroshot
000000521533,3,coco-rem,calibration,zeroshot
000000569437,4,coco-rem,calibration,zeroshot
000000292257,2,coco-rem,calibration,zeroshot
000000313872,2,coco-rem,calibration,zeroshot
000000271461,2,coco-rem,calibration,zeroshot
000000348314,4,coco-rem,calibration,zeroshot
000000228681,4,coco-rem,calibration,zeroshot
000000042204,4,coco-rem,calibration,zeroshot
000000018267,2,coco-rem,calibration,zeroshot
000000022593,4,coco-rem,calibration,zeroshot
000000255665,4,coco-rem,calibration,zeroshot
000000285603,4,coco-rem,calibration,zeroshot
000000122357,4,coco-rem,calibration,zeroshot
000000035004,4,coco-rem,calibration,zeroshot
000000493294,3,coco-rem,calibration,zeroshot
000000091366,4,coco-rem,calibration,zeroshot
000000554587,4,coco-rem,calibration,zeroshot
000000281679,4,coco-rem,calibration,zeroshot
000000164330,4,coco-rem,calibration,zeroshot
000000248167,4,coco-rem,calibration,zeroshot
000000455548,4,coco-rem,calibration,zeroshot
000000261026,4,coco-rem,calibration,zeroshot
000000104756,4,coco-rem,calibration,zeroshot
000000423161,4,coco-rem,calibration,zeroshot
000000027710,4,coco-rem,calibration,zeroshot
000000528341,2,coco-rem,calibration,zeroshot
000000384998,4,coco-rem,calibration,zeroshot
000000187181,4,coco-rem,calibration,zeroshot
000000217303,4,coco-rem,calibration,zeroshot
000000422279,3,coco-rem,calibration,zeroshot
000000423534,4,coco-rem,calibration,zeroshot
000000568137,3,coco-rem,calibration,zeroshot
000000304523,4,coco-rem,calibration,zeroshot
000000299764,4,coco-rem,calibration,zeroshot
000000165550,2,coco-rem,calibration,zeroshot
000000467432,3,coco-rem,calibration,zeroshot
000000477622,3,coco-rem,calibration,zeroshot
000000037527,4,coco-rem,calibration,zeroshot
000000327532,4,coco-rem,calibration,zeroshot
000000352480,3,coco-rem,calibration,zeroshot
000000217487,4,coco-rem,calibration,zeroshot
000000527906,3,coco-rem,calibration,zeroshot
000000351148,2,coco-rem,calibration,zeroshot
000000074901,4,coco-rem,calibration,zeroshot
000000085187,4,coco-rem,calibration,zeroshot
000000315487,2,coco-rem,calibration,zeroshot
000000359232,3,coco-rem,calibration,zeroshot
000000472253,4,coco-rem,calibration,zeroshot
000000169885,3,coco-rem,calibration,zeroshot
000000052461,2,coco-rem,calibration,zeroshot
000000576857,4,coco-rem,calibration,zeroshot
000000570023,3,coco-rem,calibration,zeroshot
000000532817,4,coco-rem,calibration,zeroshot
000000356153,3,coco-rem,calibration,zeroshot
000000116155,4,coco-rem,calibration,zeroshot
000000329343,4,coco-rem,calibration,zeroshot
000000290400,3,coco-rem,calibration,zeroshot
000000170513,4,coco-rem,calibration,zeroshot
000000102037,4,coco-rem,calibration,zeroshot
000000443964,3,coco-rem,calibration,zeroshot
000000092464,3,coco-rem,calibration,zeroshot
000000228463,2,coco-rem,calibration,zeroshot
000000100827,4,coco-rem,calibration,zeroshot
000000528957,4,coco-rem,calibration,zeroshot
000000533137,3,coco-rem,calibration,zeroshot
000000210845,4,coco-rem,calibration,zeroshot
000000395321,3,coco-rem,calibration,zeroshot
000000340488,4,coco-rem,calibration,zeroshot
000000171453,3,coco-rem,calibration,zeroshot
000000536605,3,coco-rem,calibration,zeroshot
000000413626,4,coco-rem,calibration,zeroshot
000000153734,4,coco-rem,calibration,zeroshot
000000355685,4,coco-rem,calibration,zeroshot
000000514321,2,coco-rem,calibration,zeroshot
000000505520,3,coco-rem,calibration,zeroshot
000000066520,3,coco-rem,calibration,zeroshot
000000267152,4,coco-rem,calibration,zeroshot
000000552336,3,coco-rem,calibration,zeroshot
000000155285,3,coco-rem,calibration,zeroshot
000000170000,2,coco-rem,calibration,zeroshot
000000493840,3,coco-rem,calibration,zeroshot
000000074127,4,coco-rem,calibration,zeroshot
000000372548,4,coco-rem,calibration,zeroshot
000000572016,4,coco-rem,calibration,zeroshot
000000207264,4,coco-rem,calibration,zeroshot
000000511026,4,coco-rem,calibration,zeroshot
000000061951,4,coco-rem,calibration,zeroshot
000000480014,4,coco-rem,calibration,zeroshot
000000433968,3,coco-rem,calibration,zeroshot
000000467145,4,coco-rem,calibration,zeroshot
000000390782,3,coco-rem,calibration,zeroshot
000000008188,4,coco-rem,calibration,zeroshot
000000253474,4,coco-rem,calibration,zeroshot
000000143445,4,coco-rem,calibration,zeroshot
000000059252,4,coco-rem,calibration,zeroshot
000000042526,2,coco-rem,calibration,zeroshot
000000498022,4,coco-rem,calibration,zeroshot
000000430660,4,coco-rem,calibration,zeroshot
000000429741,3,coco-rem,calibration,zeroshot
000000065518,4,coco-rem,calibration,zeroshot
000000352091,4,coco-rem,calibration,zeroshot
000000154713,3,coco-rem,calibration,zeroshot
000000251242,4,coco-rem,calibration,zeroshot
000000386945,2,coco-rem,calibration,zeroshot
000000388880,3,coco-rem,calibration,zeroshot
000000546147,3,coco-rem,calibration,zeroshot
000000377432,4,coco-rem,calibration,zeroshot
000000110794,4,coco-rem,calibration,zeroshot
000000301977,4,coco-rem,calibration,zeroshot
000000498988,3,coco-rem,calibration,zeroshot
000000401416,3,coco-rem,calibration,zeroshot
000000140507,2,coco-rem,calibration,zeroshot
000000015451,4,coco-rem,calibration,zeroshot
000000198978,4,coco-rem,calibration,zeroshot
000000180341,4,coco-rem,calibration,zeroshot
000000002283,4,coco-rem,calibration,zeroshot
000000497273,4,coco-rem,calibration,zeroshot
000000157804,4,coco-rem,calibration,zeroshot
000000453352,3,coco-rem,calibration,zeroshot
000000329613,4,coco-rem,calibration,zeroshot
000000102330,3,coco-rem,calibration,zeroshot
000000544615,3,coco-rem,calibration,zeroshot
000000313465,3,coco-rem,calibration,zeroshot
000000319494,3,coco-rem,calibration,zeroshot
000000317595,4,coco-rem,calibration,zeroshot
000000365131,2,coco-rem,calibration,zeroshot
000000554106,4,coco-rem,calibration,zeroshot
000000496274,4,coco-rem,calibration,zeroshot
000000288906,4,coco-rem,calibration,zeroshot
000000277089,3,coco-rem,calibration,zeroshot
000000393317,4,coco-rem,calibration,zeroshot
000000490044,4,coco-rem,calibration,zeroshot
000000329097,3,coco-rem,calibration,zeroshot
000000513690,3,coco-rem,calibration,zeroshot
000000241916,4,coco-rem,calibration,zeroshot
000000075270,4,coco-rem,calibration,zeroshot
000000106813,4,coco-rem,calibration,zeroshot
000000362314,3,coco-rem,calibration,zeroshot
000000395527,3,coco-rem,calibration,zeroshot
000000400567,4,coco-rem,calibration,zeroshot
000000230554,3,coco-rem,calibration,zeroshot
000000333654,4,coco-rem,calibration,zeroshot
000000178258,4,coco-rem,calibration,zeroshot
000000450107,4,coco-rem,calibration,zeroshot
000000522930,3,coco-rem,calibration,zeroshot
000000491681,4,coco-rem,calibration,zeroshot
000000073626,5,coco-rem,calibration,zeroshot
000000075982,3,coco-rem,calibration,zeroshot
000000202582,3,coco-rem,calibration,zeroshot
000000081200,4,coco-rem,calibration,zeroshot
000000143578,2,coco-rem,calibration,zeroshot
000000172439,4,coco-rem,calibration,zeroshot
000000194774,4,coco-rem,calibration,zeroshot
000000517007,2,coco-rem,calibration,zeroshot
000000432417,4,coco-rem,calibration,zeroshot
000000293165,4,coco-rem,calibration,zeroshot
000000476080,4,coco-rem,calibration,zeroshot
000000403853,3,coco-rem,calibration,zeroshot
000000006263,2,coco-rem,calibration,zeroshot
000000084996,4,coco-rem,calibration,zeroshot
000000355737,4,coco-rem,calibration,zeroshot
000000151577,3,coco-rem,calibration,zeroshot
000000446500,4,coco-rem,calibration,zeroshot
000000149364,3,coco-rem,calibration,zeroshot
000000550643,3,coco-rem,calibration,zeroshot
000000158718,4,coco-rem,calibration,zeroshot
000000409956,4,coco-rem,calibration,zeroshot
000000256648,3,coco-rem,calibration,zeroshot
000000207763,3,coco-rem,calibration,zeroshot
000000013985,4,coco-rem,calibration,zeroshot
000000325328,3,coco-rem,calibration,zeroshot
000000349344,4,coco-rem,calibration,zeroshot
000000075630,2,coco-rem,calibration,zeroshot
